ID_station;station_name;month;value;type
17032;Jean Oestreicher - Porte de Champerret;Juillet;162;arrival
17033;Carnot - Général Lanrezac;Juillet;3;arrival
17036;Place Tristan Bernard;Juillet;2723;arrival
17037;Bayen - Pereire;Juillet;2352;arrival
17038;Grande Armée - Brunel;Juillet;2410;arrival
17039;Place Saint-Ferdinand;Juillet;1486;arrival
17040;Pereire - Ternes;Juillet;1396;arrival
17041;Guersant - Gouvion-Saint-Cyr;Juillet;;arrival
17042;Porte Maillot - Pereire;Juillet;3098;arrival
17043;Belidor - Gouvion-Saint-Cyr;Juillet;685;arrival
17044;Porte de Saint-Ouen - Bessières;Juillet;2180;arrival
17045;Place des Ternes.;Juillet;3672;arrival
17046;Mac-Mahon - Brey;Juillet;2755;arrival
17047;Courcelles - Pierre Demours;Juillet;1598;arrival
17048;De Toqueville - Terrasse;Juillet;1871;arrival
17050;Batignolles - Abel Truchet;Juillet;1842;arrival
17102;Alfred Roll - Berthier;Juillet;1532;arrival
17104;Jardin Marguerite Long;Juillet;1050;arrival
17105;Place Madeleine Daniélou;Juillet;908;arrival
17106;Berthier - Porte de Clichy;Juillet;2734;arrival
17107;Berthier - Place Stuart Merril;Juillet;1578;arrival
17108;Bessières - Porte de Clichy;Juillet;1555;arrival
17110;Legendre - Nollet;Juillet;2256;arrival
17111;Lemercier - Cardinet;Juillet;1798;arrival
17116;Reims - Porte d'Asnières;Juillet;1067;arrival
17117;Pereire - Saussure;Juillet;1931;arrival
17119;Toqueville - Cardinet;Juillet;2158;arrival
17121;Square des Epinettes;Juillet;1433;arrival
17122;Bridaine - Lamandé;Juillet;1206;arrival
17123;Mstislav Rostropovitch - Berthier;Juillet;798;arrival
17124;Porte de Saint-Ouen - Henri Huchard;Juillet;2190;arrival
17125;Marie-Georges Picquart - Pereire;Juillet;835;arrival
17126;Hélène et François Missoffe - Emile Borel;Juillet;;arrival
17127;Porte de Clichy - Place des Nations Unies;Juillet;;arrival
18001;Damrémont - Caulaincourt;Juillet;804;arrival
18003;Cimetière de Montmartre;Juillet;1763;arrival
18004;Place des Abbesses;Juillet;2038;arrival
18005;Tardieu - Chappe;Juillet;1639;arrival
18006;Square Louise Michel;Juillet;1856;arrival
18007;Goutte d'or - Barbès;Juillet;3446;arrival
18008;Square Léon;Juillet;1689;arrival
18009;Jean-François Lépine - Stephenson;Juillet;1738;arrival
18010;Riquet - Marx Dormoy;Juillet;6810;arrival
18011;Pajol - Place Herbert;Juillet;3314;arrival
18012;Stephenson - Doudeauville;Juillet;2559;arrival
18014;Léon - Doudeauville;Juillet;1991;arrival
18015;Custine - Ramey;Juillet;2805;arrival
18016;Francoeur - Caulaincourt;Juillet;1817;arrival
18017;Caulaincourt - Place Constantin Pecqueur;Juillet;1646;arrival
18018;Carpeaux - Place Jacques Froment;Juillet;1820;arrival
18019;Square Raymond Souplex;Juillet;2529;arrival
18020;Francoeur - Marcadet;Juillet;1795;arrival
18021;Marcadet - Ramey;Juillet;1868;arrival
18022;Marcadet - Barbès;Juillet;3958;arrival
18023;Ordener - Poissonniers;Juillet;2751;arrival
18024;Clignancourt - Ordener;Juillet;2092;arrival
18025;Mairie du 18ème;Juillet;3989;arrival
18026;Ruisseau - Ordener;Juillet;2331;arrival
18027;Damrémont - Ordener;Juillet;2407;arrival
18028;Championnet - Vauvenargues;Juillet;2337;arrival
18029;Emile Blemont - Poteau;Juillet;3236;arrival
18030;Joseph Dijon - Ornano;Juillet;2711;arrival
18031;Place Albert Kahn;Juillet;2364;arrival
18032;Porte de Clignancourt.;Juillet;2852;arrival
18033;Belliard - Damrémont;Juillet;1601;arrival
18034;Leibniz - Jean Dollfus;Juillet;832;arrival
18035;René Binet - Porte de Montmartre;Juillet;2062;arrival
18038;Rond-Point de la Chapelle;Juillet;3542;arrival
18039;Jardins d'Eole;Juillet;2263;arrival
18041;Rochechouart - Martyrs;Juillet;5377;arrival
18042;Place Pigalle;Juillet;4443;arrival
18043;Clichy - Place Blanche;Juillet;4699;arrival
18044;Clichy - Douai;Juillet;8809;arrival
18045;Pierre Ginier - Clichy;Juillet;2984;arrival
18046;Etienne Jodelle - Saint Ouen;Juillet;1582;arrival
18047;St-Ouen - Lamarck;Juillet;2971;arrival
18048;Porte de la Chapelle;Juillet;;arrival
18049;Porte d'Aubervilliers;Juillet;2104;arrival
18101;Championnet.;Juillet;1563;arrival
18107;Chartres - La Charbonnière;Juillet;731;arrival
18109;Pajol - Riquet;Juillet;2871;arrival
18110;Departement - Pajol;Juillet;2581;arrival
18111;Félix Ziem - Armand Gauthier;Juillet;1444;arrival
18112;Arthur Ranc - Hôpital Bichat;Juillet;989;arrival
18113;Lepic - Armée d'Orient;Juillet;563;arrival
18114;Véron - Lepic;Juillet;1288;arrival
18134;Ney - Porte de Clignancourt;Juillet;1162;arrival
18135;Ney - Porte de Montmartre;Juillet;910;arrival
18136;Poulet - Barbès;Juillet;3354;arrival
18137;Poissonniers - Nord;Juillet;1547;arrival
18138;Ney - Charles Hermite;Juillet;717;arrival
18139;Poissonniers - Championnet;Juillet;1602;arrival
18140;Porte de Clignancourt - Ney;Juillet;3208;arrival
18141;Clignancourt - Sofia;Juillet;3284;arrival
18142;Jessaint - Marx Dormoy;Juillet;2105;arrival
18201;Tristan Tzara -  Tchaïkovski;Juillet;940;arrival
18202;Diane Arbus;Juillet;2353;arrival
19001;Crimée - Ourcq;Juillet;2942;arrival
19002;Centquatre;Juillet;3531;arrival
19003;Quai de la Seine;Juillet;3341;arrival
19004;Quai de la Loire - Jean Jaurès;Juillet;7172;arrival
19005;Flandre - Riquet;Juillet;3164;arrival
19006;Mathis - Flandre;Juillet;4381;arrival
19007;Flandre - Ourcq;Juillet;2587;arrival
19008;Flandre - Alphonse Karr;Juillet;2616;arrival
19009;Cité des Sciences et de l'Industrie;Juillet;4537;arrival
19010;Emile Reynaud - Porte de la Villette;Juillet;2679;arrival
19012;Lally-Tollendal - Armand Carrel;Juillet;1695;arrival
19013;Laumière - Petit;Juillet;4044;arrival
19014;Lorraine - Jean Jaurès;Juillet;3664;arrival
19015;Thionville - Ourcq;Juillet;3304;arrival
19016;Hautpoul - Jean Jaurès;Juillet;2871;arrival
19018;Cité de la Musique;Juillet;48;arrival
19019;Petit - Manin;Juillet;2099;arrival
19021;Mairie du 19ème;Juillet;2267;arrival
19022;Marché Secrétan;Juillet;4567;arrival
19023;Manin - Simon Bolivar;Juillet;1675;arrival
19024;Botzaris - Parc des Buttes Chaumont;Juillet;1026;arrival
19025;Botzaris - Crimée;Juillet;2313;arrival
19026;Place de Rhin et Danube;Juillet;1114;arrival
19027;Serrurier;Juillet;604;arrival
19029;Seine - Flandre;Juillet;1658;arrival
19030;Melun - Jean Jaurès;Juillet;2361;arrival
19031;Manin - Crimée;Juillet;3252;arrival
19032;Villette - Belleville;Juillet;7001;arrival
19033;Cambrai - Benjamin Constant;Juillet;656;arrival
19036;Hôpital Robert Debré;Juillet;1358;arrival
19037;Belleville - Porte des Lilas;Juillet;981;arrival
19038;Lassus - Delouvain;Juillet;1147;arrival
19039;Edouard Pailleron - Simon Bolivar;Juillet;1013;arrival
19040;Belleville - Télégraphe;Juillet;1385;arrival
19041;Belleville - Pyrénées;Juillet;1865;arrival
19043;Delphine Seyrig - Général Leclerc;Juillet;2275;arrival
19044;Grands Moulins de Pantin;Juillet;1435;arrival
19045;Macdonald - Césaria Evora;Juillet;;arrival
19046;Porte de Pantin.;Juillet;5432;arrival
19101;Square Simon Bolivar;Juillet;1749;arrival
19102;Rampal - Belleville;Juillet;2729;arrival
19103;Manin - Carrières d'Amérique;Juillet;1131;arrival
19105;Ambroise Rendu - Porte Brunet;Juillet;880;arrival
19108;Gaston Tessier - Rosa Parks RER;Juillet;3207;arrival
19109;Tanger - Place du Maroc;Juillet;1953;arrival
19110;Square Claude Bernard;Juillet;5015;arrival
19111;Cesaria Evora - Rosa Parks;Juillet;;arrival
19113;Pré Saint-Gervais - Lilas;Juillet;1366;arrival
19114;Manin - Secrétan;Juillet;2021;arrival
19115;Porte de la Villette;Juillet;1518;arrival
19117;Euryale Dehaynin - Loire;Juillet;3889;arrival
19118;Simon Bolivar - Henri Turot;Juillet;1410;arrival
19119;Edouard Pailleron - Bouret;Juillet;1353;arrival
19120;Carducci - Place Hannah Arendt;Juillet;1085;arrival
19121;Belleville -  Pré Saint-Gervais;Juillet;975;arrival
19123;Metz - Marne;Juillet;3948;arrival
19124;Alexander Fleming - Belvédère;Juillet;355;arrival
19125;Place de l'Édit de Nantes;Juillet;5177;arrival
19127;Aubervilliers - Curial;Juillet;1108;arrival
19128;Quai de l'Oise - Aisne;Juillet;2204;arrival
19129;Solitaires - Place des Fêtes;Juillet;890;arrival
19130;Place Paul Delouvrier;Juillet;1496;arrival
19201;Petit - Georges Thill;Juillet;1455;arrival
20001;Place de la Nation - Charonne;Juillet;4333;arrival
20002;Square de la rue Pixérécourt;Juillet;826;arrival
20003;Pyrénées - Cours de Vincennes;Juillet;2871;arrival
20004;Commandant l'Herminier - Gallieni;Juillet;740;arrival
20005;Reynaldo Hahn - Lagny;Juillet;1533;arrival
20006;Pyrénées - Plaine;Juillet;1377;arrival
20007;Buzenval - Avron;Juillet;4717;arrival
20008;Pyrénées - Avron;Juillet;2454;arrival
20009;Docteurs Déjérine - Pte de Montreuil;Juillet;1771;arrival
2001;Greneta - Sebastopol;Juillet;6756;arrival
20010;Sorbier - Gasnier-Guy;Juillet;457;arrival
20011;Pyrénées - Dagorno;Juillet;1621;arrival
20012;Buzenval - Vignoles;Juillet;1629;arrival
20013;Alexandre Dumas - Place de la Réunion;Juillet;1813;arrival
20014;Charonne - Alexandre Dumas;Juillet;3016;arrival
20015;Bagnolet - Orteaux;Juillet;3695;arrival
20016;Pyrénées - Maraîchers;Juillet;2134;arrival
20017;Saint-Blaise - Mouraud;Juillet;1469;arrival
20019;Place du Maquis du Vercors;Juillet;1024;arrival
2002;Etienne Marcel - Montorgueil;Juillet;3953;arrival
20020;Pyrénées - Charles Renouvier;Juillet;1078;arrival
20021;Indre - Prairies;Juillet;1230;arrival
20022;Porte de Bagnolet;Juillet;1349;arrival
20023;Pelleport - Belgrand;Juillet;1663;arrival
20024;Gambetta - Père Lachaise;Juillet;3082;arrival
20026;Gambetta - Hôpital Tenon;Juillet;2259;arrival
20027;Porte de Ménilmontant;Juillet;763;arrival
20029;Frères Flavien - Porte des Lilas;Juillet;421;arrival
2003;Saint-Denis - Réaumur;Juillet;4833;arrival
20030;Ménilmontant - Père Lachaise;Juillet;6076;arrival
20032;Square des Amandiers;Juillet;1325;arrival
20033;Etienne Dolet - Place Maurice Chevalier;Juillet;2218;arrival
20034;Sorbier - Ménilmontant;Juillet;2588;arrival
20035;Pyrénées - Ménilmontant;Juillet;1238;arrival
20036;Ménilmontant - Pelleport;Juillet;1032;arrival
20037;Gambetta - Saint Fargeau;Juillet;1461;arrival
20039;Belleville - Couronnes;Juillet;3650;arrival
2004;Square Pierre Lazareff;Juillet;4655;arrival
20040;Parc de Belleville - Julien Lacroix;Juillet;1479;arrival
20042;Pyrénées - Emmery;Juillet;1618;arrival
20043;Charonne - Avron;Juillet;3989;arrival
20044;Davout - Volga;Juillet;1904;arrival
20045;Louis Ganne - Davout;Juillet;1185;arrival
20047;Cours de Vincennes - Davout;Juillet;3862;arrival
20048;Bagnolet - Place Saint-Blaise;Juillet;1939;arrival
2005;Montmartre - Etienne Marcel;Juillet;3577;arrival
2006;Place des Victoires;Juillet;2533;arrival
2008;Mairie du 2ème;Juillet;1534;arrival
2009;Filles Saint-Thomas - Place de la Bourse;Juillet;4247;arrival
2010;Uzès - Montmartre;Juillet;3037;arrival
20103;Le Vau - Maurice Bertaux;Juillet;608;arrival
20104;Louis Lumière.;Juillet;612;arrival
20105;Benoît Frachon - République;Juillet;2577;arrival
20106;Mairie du 20ème;Juillet;2002;arrival
20108;Jardin de l'Hospice Debrousse;Juillet;956;arrival
20109;Haxo - Surmelin;Juillet;745;arrival
20110;Gambetta - Tourelles;Juillet;785;arrival
20111;Villiers de l'Isle Adam - Pyrénées;Juillet;1661;arrival
20112;Jourdain - Place des Grandes Rigoles;Juillet;2146;arrival
20113;Piat - Parc de Belleville;Juillet;1256;arrival
20115;Louis Lumière - Porte de Bagnolet;Juillet;587;arrival
20116;Haies - Réunion;Juillet;1871;arrival
20117;Saint-Fargeau - Mortier;Juillet;886;arrival
20118;Orteaux - Mouraud;Juillet;1403;arrival
20119;Square des Saint-Simoniens;Juillet;841;arrival
2012;Choiseul - Quatre Septembre;Juillet;2650;arrival
20120;Evariste Galois;Juillet;964;arrival
20121;Boyer - Ménilmontant;Juillet;1157;arrival
20122;Vitruve - Davout;Juillet;1635;arrival
2013;Favart - Italiens;Juillet;1805;arrival
20131;Repos - Cimetière du Père Lachaise;Juillet;1118;arrival
20132;Réunion - Avron;Juillet;1571;arrival
20134;Lieutenant Chauré - Etienne Marey;Juillet;585;arrival
20136;Henri Chevreau - Couronnes;Juillet;1681;arrival
20137;Borrégo - Gambetta;Juillet;676;arrival
2014;Daunou - Louis le Grand;Juillet;2230;arrival
20140;Paganini - Davout;Juillet;1585;arrival
20142;Mûriers - Père Lachaise;Juillet;1344;arrival
20143;Ramponeau - Belleville;Juillet;3259;arrival
2015;Louis le Grand - Italiens;Juillet;3823;arrival
2016;Aboukir - Alexandrie;Juillet;2468;arrival
2017;Caire - Dussoubs;Juillet;2255;arrival
2020;Danielle Casanova - Opéra;Juillet;3206;arrival
20201;Eugène Reisz - Davout;Juillet;1426;arrival
2021;Cléry - Montmartre;Juillet;4129;arrival
2022;Saint-Fiacre - Poissonière;Juillet;3742;arrival
2101;Bachaumont - Montmartre;Juillet;3462;arrival
2102;Saint-Marc - Feydeau;Juillet;2109;arrival
2108;Vivienne - Montmartre;Juillet;3554;arrival
2109;Réaumur - Montmartre;Juillet;2130;arrival
2110;Jeûneurs - Mulhouse;Juillet;2854;arrival
2111;Chabanais - Petits Champs;Juillet;2415;arrival
2112;Bibliothèque Nationale - Richelieu;Juillet;1654;arrival
3001;Beaumarchais - Saint-Gilles;Juillet;4022;arrival
3002;Saint-Gilles - Turenne;Juillet;4731;arrival
3003;Fille du Calvaire - Turenne;Juillet;6947;arrival
3004;Place de la République - Temple;Juillet;8373;arrival
3005;Sainte-Elisabeth - Turbigo;Juillet;4972;arrival
3006;Mairie du 3ème;Juillet;7157;arrival
3007;Archives - Pastourelle;Juillet;4259;arrival
3008;Perle - Vieille du Temple;Juillet;4856;arrival
3009;Temple - Haudriettes;Juillet;3375;arrival
3010;Beaubourg - Michel-le-Comte;Juillet;3811;arrival
3011;Turbigo - Réaumur;Juillet;7164;arrival
3012;Square Emile - Chautemps;Juillet;4387;arrival
3101;Porte Saint-Martin;Juillet;4365;arrival
3102;Bourg l'Abbé - Saint-Martin;Juillet;4655;arrival
4001;Arcole - Notre-Dame;Juillet;2671;arrival
4002;Marché aux fleurs;Juillet;2849;arrival
4003;Quai aux Fleurs - Pont Saint-Louis;Juillet;2879;arrival
4005;Quai des Célestins - Henri IV;Juillet;5606;arrival
4006;Bourdon - Pont Morland;Juillet;3311;arrival
4007;Place de la Bastille - Bourdon;Juillet;5977;arrival
4009;Village Saint-Paul;Juillet;3856;arrival
4010;Saint-Antoine Sévigné;Juillet;11109;arrival
4011;Hôtel de Ville - Pont-Marie;Juillet;4260;arrival
4012;Tiron - Rivoli;Juillet;5493;arrival
4013;Vieille du Temple - Francs Bourgeois;Juillet;6559;arrival
4014;Blancs-Manteaux - Archives;Juillet;6368;arrival
4015;Mairie du 4ème;Juillet;7466;arrival
4016;Lobau - Hôtel de Ville;Juillet;6494;arrival
4017;Place de l'Hôtel de Ville;Juillet;6959;arrival
4018;Saint-Bon - Rivoli;Juillet;3505;arrival
4019;Cloître Saint-Merri - Renard;Juillet;3463;arrival
4020;Place Edmond Michelet;Juillet;4453;arrival
4021;Centre Georges Pompidou;Juillet;7115;arrival
4101;Bastille - Beaumarchais;Juillet;4985;arrival
4103;Archives - Rivoli;Juillet;6277;arrival
4104;Sebastopol - Rambuteau;Juillet;2047;arrival
4107;Beaumarchais - Pas de la Mule;Juillet;3005;arrival
4108;Quai de Béthune - Pont de la Tournelle;Juillet;2480;arrival
4109;Mornay - Sully;Juillet;1696;arrival
4110;Neuve Saint-Pierre - Beautreillis;Juillet;3462;arrival
4111;Hôtel de Ville - Pont d'Arcole;Juillet;;arrival
5001;Harpe - Saint-Germain;Juillet;4471;arrival
5002;Sommerard - Saint-Jacques;Juillet;3382;arrival
5003;Le Goff - Gay-Lussac;Juillet;4223;arrival
5004;Saint-Jacques - Val de Grâce;Juillet;2961;arrival
5005;Gay Lussac - Saint-Jacques;Juillet;2024;arrival
5006;Saint-Jacques - Soufflot;Juillet;3717;arrival
5007;Ecoles - Carmes;Juillet;3898;arrival
5012;Estrapade - Ulm;Juillet;2546;arrival
5014;Jean Calvin - Tournefort;Juillet;2446;arrival
5015;Epée de Bois - Mouffetard;Juillet;3320;arrival
5016;Thouin - Cardinal Lemoine;Juillet;3681;arrival
5018;Mutualité;Juillet;4846;arrival
5019;Poissy - Saint-Germain;Juillet;2001;arrival
5020;Institut du Monde Arabe - Saint-Germain;Juillet;6757;arrival
5021;Jussieu - Fossés Saint-Bernard;Juillet;6438;arrival
5022;Boulangers - Cardinal Lemoine;Juillet;2332;arrival
5024;Place Monge;Juillet;3101;arrival
5026;Pascal - Claude Bernard;Juillet;6651;arrival
5027;Gobelins - Port-Royal;Juillet;6045;arrival
5028;Censier - Jardin des Plantes;Juillet;3786;arrival
5029;Georges Bernanos - Port Royal;Juillet;4631;arrival
5030;Sorbonne - Ecoles;Juillet;2686;arrival
5031;Lacépède - Linné;Juillet;3499;arrival
5032;Panthéon - Valette;Juillet;2555;arrival
5033;Saint-Séverin - Saint-Michel;Juillet;6391;arrival
5034;Censier - Santeuil;Juillet;3817;arrival
5105;Geoffroy-Saint-Hilaire - Saint-Marcel;Juillet;2076;arrival
5106;Cujas - Saint-Michel;Juillet;1612;arrival
5107;Pontoise - La Tournelle;Juillet;2744;arrival
5110;Lacépède - Monge;Juillet;2660;arrival
5114;Claude Bernard - Arbalète;Juillet;2118;arrival
5115;Buffon - Jardin des Plantes;Juillet;1982;arrival
5116;Place Valhubert;Juillet;4314;arrival
5119;Jussieu - Guy de la Brosse;Juillet;2110;arrival
5121;Square René Viviani - Montebello;Juillet;6534;arrival
5122;Saint-Michel - Luxembourg;Juillet;1873;arrival
5123;Saint-Germain - Thenard;Juillet;3551;arrival
5124;Erasme - Ulm;Juillet;2304;arrival
6001;Institut de France;Juillet;2797;arrival
6002;Saint-Benoît - Jacob;Juillet;2888;arrival
6003;Saint-Sulpice;Juillet;2753;arrival
6004;Regard - Rennes;Juillet;3425;arrival
6005;Montparnasse -  Square Ozanam;Juillet;3655;arrival
6006;Notre-Dame-des-Champs - Stanislas;Juillet;2219;arrival
6007;Bréa - Raspail;Juillet;3050;arrival
6008;Assas - Luxembourg;Juillet;1028;arrival
6009;Guynemer - Jardin du Luxembourg;Juillet;3436;arrival
6010;Chevreuse - Montparnasse;Juillet;2251;arrival
6012;Saint-Germain - Ciseaux;Juillet;3892;arrival
6013;Jacques Callot - Mazarine;Juillet;3382;arrival
6014;Pont de Lodi - Dauphine;Juillet;3366;arrival
6015;André Mazet - Saint-André des Arts;Juillet;4597;arrival
6016;Danton - Serpente;Juillet;2711;arrival
6017;Sénat - Condé;Juillet;4160;arrival
6018;Michelet - Assas;Juillet;1190;arrival
6020;Place Saint-André des Arts;Juillet;6697;arrival
6021;Beaux-Arts - Bonaparte;Juillet;1417;arrival
6022;Marché Saint-Germain;Juillet;4447;arrival
6024;Saint-Germain-des-Prés;Juillet;2436;arrival
6025;Assas - Rennes;Juillet;1284;arrival
6026;Saint-Placide - Cherche Midi;Juillet;3585;arrival
6027;Blaise-Desgoffe - Vaugirard;Juillet;4083;arrival
6028;Quatre Vents - Carrefour de l'Odéon;Juillet;5597;arrival
6029;Vaugirard - Monsieur le Prince;Juillet;2189;arrival
6030;Assas - Vaugirard;Juillet;3097;arrival
6031;Pierre Sarrazin - Saint-Michel;Juillet;3485;arrival
6032;Sabot - Rennes;Juillet;2776;arrival
6103;Mézières - Rennes;Juillet;2718;arrival
6104;Herschel - Observatoire;Juillet;2240;arrival
6107;Place Alphonse Deville;Juillet;1948;arrival
6108;Saint-Romain - Cherche-Midi;Juillet;2037;arrival
7001;Invalides - Duroc;Juillet;3384;arrival
7002;Vaneau - Sèvres;Juillet;3853;arrival
7003;Square Boucicaut;Juillet;4585;arrival
7004;Raspail - Varenne;Juillet;1347;arrival
7005;Raspail - Bac;Juillet;4766;arrival
7006;Quai Voltaire;Juillet;8159;arrival
7007;Musée d'Orsay;Juillet;5329;arrival
7008;Villersexel - Saint-Germain;Juillet;1504;arrival
7009;Assemblée Nationale;Juillet;5298;arrival
7010;Constantine - Université;Juillet;6471;arrival
7011;Las Cases - Bourgogne;Juillet;1164;arrival
7012;Cité Vaneau;Juillet;1612;arrival
7013;Duroc - Place de Breteuil;Juillet;2936;arrival
7014;Saint-François-Xavier;Juillet;3292;arrival
7015;Varenne;Juillet;3582;arrival
7016;Surcouf - Université;Juillet;5148;arrival
7017;La Motte-Picquet - La Tour Maubourg;Juillet;3715;arrival
7018;Ségur - d'Estrées;Juillet;3242;arrival
7020;Champ de Mars - Cler;Juillet;4640;arrival
7021;Bosquet - Saint-Dominique;Juillet;4755;arrival
7023;Bourdonnais - Tour Eiffel;Juillet;9243;arrival
7024;Rapp - Place du Général Gouraud;Juillet;4852;arrival
7025;Octave Gréard - Tour Eiffel;Juillet;3857;arrival
7026;Place de Finlande;Juillet;3624;arrival
7101;Raspail - Chomel;Juillet;1906;arrival
7102;Mairie du 7ème;Juillet;1540;arrival
7109;Place Joffre - Frédéric le Play;Juillet;3314;arrival
